Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
single,2nd phase - general,2,Veterinary Nursing,daytime,Secondary education,123.0,Portuguese,3,19,Scientific specialists,Unskilled Workers,118.9,no,no,no,yes,male,no,18,no,0,5,5,3,14.0,0,0,5,7,3,12.666666666666666,0,7.6,2.6,0.32,Enrolled
single,1st phase - general,1,Tourism,daytime,Secondary education,131.0,Portuguese,37,19,Unskilled Workers,Unskilled Workers,134.5,yes,no,no,yes,male,no,25,no,0,6,8,6,13.166666666666666,0,0,6,8,5,12.6,0,7.6,2.6,0.32,Enrolled
single,2nd phase - general,1,Informatics Engineering,daytime,Secondary education,141.0,Portuguese,37,1,Unskilled Workers,Scientific specialists,133.0,yes,no,no,yes,male,no,18,no,0,5,10,4,13.0,0,0,5,10,3,12.333333333333334,3,7.6,2.6,0.32,Enrolled
facto union,Over 23 years old,1,Management,daytime,Secondary education,133.1,Portuguese,1,19,Admin staff,Industry/Construction,114.0,no,no,no,no,male,no,29,no,0,5,5,1,13.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout
single,2nd phase - general,1,Informatics Engineering,daytime,Secondary education,116.0,Portuguese,19,37,Other,Services/Sellers,116.7,yes,no,no,yes,male,no,21,no,0,5,10,1,10.0,0,0,5,8,3,13.666666666666666,3,7.6,2.6,0.32,Dropout
single,1st phase - general,3,Journalism,daytime,Secondary education,123.0,Portuguese,1,1,Admin staff,Industry/Construction,125.1,yes,no,yes,yes,male,yes,18,no,0,6,6,6,14.333333333333334,0,0,6,6,6,15.333333333333334,0,11.1,0.6,2.02,Graduate
single,2nd phase - general,1,Tourism,daytime,Secondary education,133.0,Portuguese,19,1,Unskilled Workers,Unskilled Workers,137.2,no,no,no,yes,male,yes,20,no,0,6,6,0,0.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout
single,Over 23 years old,1,Management (evening),evening,Secondary education,133.1,Portuguese,19,37,Unskilled Workers,Industry/Construction,111.4,no,no,no,yes,male,no,27,no,0,5,7,1,11.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,Dropout
single,1st phase - general,1,Veterinary Nursing,daytime,Secondary education,133.1,Portuguese,3,1,Admin staff,Unskilled Workers,105.0,yes,no,no,yes,male,no,21,no,0,6,15,3,11.25,0,0,6,9,0,0.0,0,12.4,0.5,1.79,Enrolled
single,3rd phase - general,2,Management,daytime,Secondary education,140.0,Portuguese,37,37,Services/Sellers,Unskilled Workers,124.3,yes,no,no,yes,male,no,20,no,0,5,7,4,10.75,0,0,5,12,3,10.571428571428571,0,10.8,1.4,1.74,Dropout
single,Over 23 years old,1,Management,daytime,Basic education 3rd cycle,100.0,Portuguese,38,19,Industry/Construction,Unskilled Workers,132.0,no,no,yes,no,male,no,28,no,0,5,7,1,11.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout
single,Over 23 years old,2,Oral Hygiene,daytime,Secondary education,130.0,Portuguese,37,19,Unskilled Workers,Machine Operators,110.0,no,no,no,yes,male,yes,24,no,0,7,13,6,10.857142857142858,0,0,7,7,7,11.857142857142858,0,12.7,3.7,-1.7,Enrolled
single,1st phase - general,5,Management,daytime,Secondary education,134.0,Portuguese,3,2,Scientific specialists,Scientific specialists,134.7,no,no,no,yes,male,no,22,no,1,5,10,4,11.75,0,0,5,10,3,11.0,0,7.6,2.6,0.32,Enrolled
single,1st phase - general,1,Veterinary Nursing,daytime,Secondary education,134.0,Portuguese,37,19,Unskilled Workers,Unskilled Workers,136.8,yes,no,no,yes,male,no,20,no,0,5,8,5,12.8,0,0,5,9,4,13.666666666666666,1,10.8,1.4,1.74,Graduate
single,Tech diploma,1,Veterinary Nursing,daytime,Technological specialization,160.0,Portuguese,1,1,Admin staff,Admin staff,160.0,no,no,no,yes,male,no,21,no,1,5,15,3,12.333333333333334,2,0,5,7,5,11.4,0,9.4,-0.8,-3.12,Graduate
single,Tech diploma,1,Agronomy,daytime,Technological specialization,130.0,Portuguese,1,3,Unskilled Workers,Scientific specialists,130.0,yes,no,yes,no,male,no,23,no,0,6,12,2,11.333333333333334,0,0,6,8,2,13.0,0,13.9,-0.3,0.79,Dropout
single,1st phase - general,1,Social Service,daytime,Secondary education,141.0,Portuguese,19,1,Industry/Construction,Technicians,128.8,yes,no,no,yes,male,no,18,no,0,6,10,5,11.6,0,0,6,6,6,11.166666666666666,0,10.8,1.4,1.74,Graduate
single,1st phase - general,1,Animation/Multimedia,daytime,Secondary education,147.0,Portuguese,1,12,Admin staff,Admin staff,148.4,yes,no,no,yes,male,yes,20,no,8,14,15,12,10.923076923076923,0,7,13,14,11,12.181818181818182,0,11.1,0.6,2.02,Graduate
single,1st phase - general,1,Animation/Multimedia,daytime,Secondary education,137.0,Portuguese,1,38,Admin staff,Services/Sellers,130.4,yes,no,no,yes,male,no,19,no,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Graduate
married,Over 23 years old,1,Nursing,daytime,Higher education - degree,130.0,Portuguese,1,1,Admin staff,Agriculture/Fisheries,126.0,no,no,no,yes,male,no,32,no,0,7,7,7,13.62857142857143,0,0,8,8,8,13.9125,0,13.9,-0.3,0.79,Graduate
single,1st phase - general,6,Tourism,daytime,Secondary education,119.0,Portuguese,19,19,Unskilled Workers,Unskilled Workers,118.7,yes,no,no,yes,male,no,20,no,0,6,16,3,10.333333333333334,0,0,6,16,1,11.0,0,10.8,1.4,1.74,Dropout
single,Over 23 years old,1,Agronomy,daytime,Secondary education,130.0,Portuguese,38,37,Industry/Construction,Industry/Construction,120.0,no,no,no,yes,male,no,32,no,12,18,25,18,13.736842105263158,0,10,13,15,12,13.75,1,15.5,2.8,-4.06,Graduate
single,Over 23 years old,1,Agronomy,daytime,Secondary education,130.0,Portuguese,38,19,Unskilled Workers,Agriculture/Fisheries,120.0,yes,no,no,yes,male,no,28,no,7,13,19,8,11.625,0,5,10,17,6,11.0,0,15.5,2.8,-4.06,Enrolled
single,Tech diploma,1,Communication Design,daytime,Technological specialization,120.0,Portuguese,1,38,Services/Sellers,Services/Sellers,116.3,yes,yes,no,yes,male,yes,21,no,2,7,7,4,11.5,0,5,9,10,7,12.142857142857142,0,12.4,0.5,1.79,Graduate
single,1st phase - general,1,Journalism,daytime,Secondary education,130.0,Portuguese,38,37,Unskilled Workers,Agriculture/Fisheries,133.9,no,no,no,yes,male,yes,19,no,0,6,8,5,14.0,0,0,6,8,6,13.0,0,10.8,1.4,1.74,Graduate
single,Over 23 years old,1,Management (evening),evening,Technological specialization,150.0,Portuguese,19,19,Unskilled Workers,Unskilled Workers,150.3,no,no,no,yes,male,no,24,no,0,5,7,3,11.333333333333334,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout
single,2nd phase - general,1,Management,daytime,Secondary education,120.0,Portuguese,38,38,Unskilled Workers,Machine Operators,118.3,no,no,no,yes,male,no,18,no,0,5,13,1,10.0,0,0,5,5,1,10.0,0,12.7,3.7,-1.7,Dropout
single,Tech diploma,1,Agronomy,daytime,Technological specialization,130.0,Portuguese,1,37,Agriculture/Fisheries,Agriculture/Fisheries,130.0,yes,no,no,yes,male,no,20,no,0,6,14,5,11.714285714285714,0,0,6,15,5,12.0,0,16.2,0.3,-0.92,Graduate
single,Change course,1,Animation/Multimedia,daytime,Technological specialization,140.0,Portuguese,38,37,Unskilled Workers,Industry/Construction,140.0,no,no,no,no,male,no,25,no,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout
single,2nd phase - general,6,Management,daytime,Secondary education,130.0,Portuguese,37,37,Unskilled Workers,Unskilled Workers,110.4,yes,no,no,yes,male,no,25,no,13,15,15,13,10.76923076923077,0,11,14,15,12,11.833333333333334,0,7.6,2.6,0.32,Dropout
single,2nd phase - general,4,Journalism,daytime,Secondary education,147.0,Portuguese,1,1,Admin staff,Services/Sellers,139.7,yes,no,no,yes,male,no,18,no,0,6,10,5,11.6,0,0,6,6,6,12.0,0,9.4,-0.8,-3.12,Dropout
single,1st phase - general,1,Management,daytime,Secondary education,148.0,Portuguese,19,1,Industry/Construction,Services/Sellers,138.3,yes,no,no,yes,male,no,19,no,0,5,6,4,13.75,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout
single,1st phase - general,5,Management,daytime,Secondary education,133.0,Portuguese,19,3,Unskilled Workers,Unskilled Workers,123.2,yes,no,no,yes,male,no,18,no,0,5,14,4,11.0,0,0,5,9,5,10.5,0,13.9,-0.3,0.79,Dropout
single,Transfer,1,Management,daytime,Secondary education,135.0,Portuguese,19,1,Admin staff,Admin staff,120.0,no,no,no,no,male,no,25,no,0,5,6,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout
single,Over 23 years old,1,Animation/Multimedia,daytime,Secondary education,116.0,Portuguese,34,34,Student,Student,127.0,yes,no,no,yes,male,no,38,no,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout
single,Tech diploma,1,Animation/Multimedia,daytime,Technological specialization,110.0,Portuguese,1,1,Legislative/Executive,Industry/Construction,114.2,no,no,no,yes,male,no,19,no,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Dropout
single,1st phase - general,4,Journalism,daytime,Secondary education,133.0,Portuguese,1,19,Unskilled Workers,Unskilled Workers,119.7,yes,no,no,yes,male,no,19,no,0,6,7,6,12.333333333333334,0,0,6,10,5,13.2,0,16.2,0.3,-0.92,Graduate
single,Tech diploma,1,Veterinary Nursing,daytime,Technological specialization,150.0,Portuguese,38,37,Unskilled Workers,Admin staff,150.0,yes,no,no,yes,male,yes,22,no,0,6,9,6,13.428571428571429,0,1,6,12,6,13.625,0,12.4,0.5,1.79,Graduate
single,1st phase - general,6,Informatics Engineering,daytime,Secondary education,135.0,Portuguese,2,1,Technicians,Services/Sellers,123.5,yes,no,no,yes,male,no,18,no,0,5,10,0,0.0,0,0,5,10,1,10.0,3,7.6,2.6,0.32,Enrolled
single,Other higher courses,1,Management (evening),evening,Higher education - degree,130.0,Portuguese,19,19,Technicians,Unskilled Workers,130.0,no,no,no,no,male,no,32,no,0,5,12,4,14.75,0,0,5,9,2,15.0,0,16.2,0.3,-0.92,Dropout
single,Change course,1,Basic Education,daytime,Secondary education,130.0,Portuguese,2,39,Scientific specialists,Services/Sellers,124.6,no,no,no,yes,male,no,37,no,19,21,21,21,12.476190476190476,0,13,19,19,19,12.210526315789474,0,12.4,0.5,1.79,Graduate
single,2nd phase - general,1,Informatics Engineering,daytime,Secondary education,132.0,Portuguese,37,37,Unskilled Workers,Agriculture/Fisheries,119.4,yes,no,no,yes,male,no,21,no,0,5,8,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
single,1st phase - general,1,Tourism,daytime,Secondary education,125.0,Portuguese,1,3,Admin staff,Legislative/Executive,121.9,yes,no,no,yes,male,no,18,no,0,6,15,3,11.666666666666666,0,0,6,14,2,12.5,0,10.8,1.4,1.74,Dropout
single,1st phase - general,3,Communication Design,daytime,Secondary education,118.0,Portuguese,43,3,Teachers,Teachers,110.0,yes,no,yes,yes,male,no,19,no,0,6,6,6,12.0,0,0,6,7,6,13.571428571428571,0,8.9,1.4,3.51,Graduate
single,2nd phase - general,1,Ad/Marketing,daytime,Secondary education,118.0,Portuguese,1,19,Admin staff,Machine Operators,118.7,no,no,no,yes,male,yes,19,no,0,6,7,6,12.0,0,0,6,6,6,14.0,0,12.4,0.5,1.79,Graduate
single,1st phase - general,1,Animation/Multimedia,daytime,Secondary education,161.0,Brazilian,1,1,Unskilled Workers,Industry/Construction,163.1,yes,no,no,no,female,no,19,yes,6,12,12,12,15.25,0,4,11,12,11,15.0,0,8.9,1.4,3.51,Graduate
single,2nd phase - general,1,Journalism,daytime,Secondary education,136.0,Portuguese,19,38,Unskilled Workers,Unskilled Workers,121.7,yes,no,no,yes,male,yes,19,no,0,6,9,5,12.4,0,0,6,6,6,13.166666666666666,0,12.7,3.7,-1.7,Graduate
single,International student,1,Management,daytime,Secondary education,135.0,Santomean,1,1,Unskilled Workers,Industry/Construction,135.0,no,no,yes,yes,male,no,21,yes,0,5,9,3,12.333333333333334,0,0,5,8,4,11.25,0,8.9,1.4,3.51,Enrolled
divorced,Over 23 years old,1,Management (evening),evening,Secondary education,147.0,Portuguese,19,19,Industry/Construction,Machine Operators,147.9,no,no,no,yes,female,no,28,no,0,5,8,4,11.5,0,0,5,7,4,12.0,0,10.8,1.4,1.74,Enrolled
single,1st phase - general,1,Journalism,daytime,Secondary education,124.0,Lithuanian,1,1,Technicians,Services/Sellers,118.1,yes,no,yes,no,female,no,19,yes,0,6,8,5,12.2,0,0,6,6,4,11.75,0,16.2,0.3,-0.92,Dropout
single,Over 23 years old,1,Management (evening),evening,Basic education 3rd cycle,133.1,Portuguese,37,37,Unskilled Workers,Agriculture/Fisheries,105.3,no,no,yes,yes,female,no,28,no,0,5,14,2,10.5,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout
single,1st phase - general,1,Nursing,daytime,Secondary education,141.0,Portuguese,19,19,Industry/Construction,Unskilled Workers,139.8,no,no,no,yes,female,yes,19,no,0,8,8,7,14.4,0,0,8,8,7,14.4,0,12.7,3.7,-1.7,Graduate
married,Other higher courses,1,Social Service (evening),evening,Higher education - degree,130.0,Portuguese,19,38,Technicians,Industry/Construction,130.0,no,no,no,yes,female,no,32,no,8,14,18,13,12.846153846153848,0,7,11,19,10,12.8,0,10.8,1.4,1.74,Graduate
single,Over 23 years old,1,Social Service (evening),evening,Technological specialization,110.0,Portuguese,19,37,Unskilled Workers,Machine Operators,127.5,no,no,yes,no,female,no,26,no,0,6,13,4,12.0,0,0,6,7,5,13.2,0,16.2,0.3,-0.92,Dropout
married,Over 23 years old,1,Management,daytime,Other - 11th year of schooling,133.1,Portuguese,37,37,Unskilled Workers,Unskilled Workers,120.0,no,no,no,yes,female,no,25,no,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
married,Change course,2,Basic Education,daytime,Secondary education,130.0,Portuguese,38,31,Admin staff,Legislative/Executive,124.2,no,no,no,yes,female,no,31,no,3,7,8,6,13.666666666666666,0,1,6,8,5,13.5,0,9.4,-0.8,-3.12,Dropout
single,2nd phase - general,1,Social Service,daytime,Secondary education,120.0,Portuguese,37,1,Unskilled Workers,Services/Sellers,113.4,yes,no,no,yes,female,yes,20,no,0,6,10,5,11.857142857142858,0,0,6,8,6,11.666666666666666,0,12.7,3.7,-1.7,Graduate
single,1st phase - general,4,Social Service,daytime,Secondary education,133.1,Portuguese,1,37,Machine Operators,Unskilled Workers,118.0,yes,no,no,yes,female,no,19,no,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout
single,2nd phase - general,1,Animation/Multimedia,daytime,Secondary education,145.0,Portuguese,37,19,Services/Sellers,Unskilled Workers,130.0,yes,no,no,yes,female,no,23,no,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout
single,1st phase - general,1,Social Service,daytime,Secondary education,131.0,Portuguese,37,1,Unskilled Workers,Unskilled Workers,135.9,yes,no,no,yes,female,no,18,no,0,6,8,5,13.2,0,0,6,6,6,11.333333333333334,0,9.4,-0.8,-3.12,Graduate
single,1st phase - general,2,Social Service,daytime,Secondary education,147.0,Portuguese,19,38,Unskilled Workers,Machine Operators,135.8,yes,no,no,yes,female,yes,19,no,0,6,8,6,12.714285714285714,0,0,6,12,5,11.0,0,13.9,-0.3,0.79,Dropout
single,1st phase - general,1,Tourism,daytime,Secondary education,138.0,Portuguese,38,19,Unskilled Workers,Armed Forces,133.1,no,no,no,yes,female,no,18,no,0,6,6,6,12.5,0,0,6,6,6,12.666666666666666,0,15.5,2.8,-4.06,Graduate
single,1st phase - general,1,Management,daytime,Secondary education,123.0,Portuguese,1,1,Admin staff,Agriculture/Fisheries,118.8,yes,no,no,yes,female,no,21,no,0,5,9,3,10.666666666666666,0,0,5,13,2,12.5,0,7.6,2.6,0.32,Enrolled
single,1st phase - general,2,Journalism,daytime,Secondary education,129.0,Portuguese,37,37,Unskilled Workers,Industry/Construction,117.1,yes,no,no,yes,female,no,20,no,0,6,12,1,17.0,0,0,6,12,1,17.0,0,9.4,-0.8,-3.12,Enrolled
single,1st phase - general,1,Veterinary Nursing,daytime,Secondary education,125.0,Portuguese,1,19,Admin staff,Unskilled Workers,114.5,yes,no,no,yes,female,no,24,no,0,5,6,5,13.0,1,0,5,9,4,13.25,0,12.7,3.7,-1.7,Graduate
single,1st phase - general,1,Ad/Marketing,daytime,Secondary education,131.0,Portuguese,37,37,Unskilled Workers,Agriculture/Fisheries,127.2,no,no,no,yes,female,yes,18,no,0,5,7,3,12.666666666666666,0,0,5,5,4,12.5,0,9.4,-0.8,-3.12,Enrolled
single,Transfer,1,Nursing,daytime,Secondary education,100.0,Portuguese,3,37,Scientific specialists,Agriculture/Fisheries,130.0,yes,no,no,yes,female,no,25,no,0,14,14,12,13.291666666666666,1,0,14,14,12,13.291666666666666,1,7.6,2.6,0.32,Graduate
single,2nd phase - general,1,Veterinary Nursing,daytime,Secondary education,120.0,Portuguese,2,3,Scientific specialists,Scientific specialists,116.1,no,no,no,yes,female,no,20,no,0,5,12,3,11.666666666666666,2,0,5,11,4,11.5,1,9.4,-0.8,-3.12,Graduate
single,2nd phase - general,2,Nursing,daytime,Secondary education,145.0,Portuguese,19,37,Services/Sellers,Unskilled Workers,130.5,yes,no,no,yes,female,no,18,no,0,8,8,7,14.24,0,0,8,8,7,14.24,0,10.8,1.4,1.74,Graduate
single,Over 23 years old,1,Ad/Marketing,daytime,Secondary education,120.0,Portuguese,34,34,Student,Student,104.0,yes,no,no,yes,female,no,24,no,0,5,10,3,13.0,0,0,5,11,3,11.333333333333334,0,7.6,2.6,0.32,Dropout
single,2nd phase - general,2,Nursing,daytime,Secondary education,140.0,Portuguese,1,1,Services/Sellers,Armed Forces,128.5,yes,no,no,yes,female,no,18,no,0,7,9,5,14.06,0,0,7,9,6,12.571428571428571,0,12.4,0.5,1.79,Enrolled
single,2nd phase - general,5,Social Service,daytime,Secondary education,134.0,Portuguese,38,37,Unskilled Workers,Unskilled Workers,126.0,no,no,yes,no,female,no,21,no,0,6,10,5,11.833333333333334,0,0,6,10,5,13.2,0,13.9,-0.3,0.79,Dropout
single,1st phase - general,1,Journalism,daytime,Secondary education,140.0,Portuguese,1,19,Services/Sellers,Armed Forces,141.1,yes,no,no,yes,female,no,18,no,0,6,6,6,12.833333333333334,0,0,6,6,6,13.333333333333334,0,9.4,-0.8,-3.12,Graduate
single,2nd phase - general,2,Tourism,daytime,Secondary education,107.0,Portuguese,12,19,Services/Sellers,Services/Sellers,102.8,yes,no,no,yes,female,no,20,no,0,6,16,1,10.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout
single,2nd phase - general,5,Management,daytime,Secondary education,133.0,Portuguese,1,1,Admin staff,Admin staff,129.2,yes,no,no,yes,female,no,19,no,0,5,9,2,11.0,0,0,5,12,2,10.0,0,7.6,2.6,0.32,Dropout
single,1st phase - general,1,Nursing,daytime,Secondary education,127.0,Portuguese,3,1,Scientific specialists,Unskilled Workers,119.3,yes,no,no,yes,female,no,20,no,0,7,7,7,14.105714285714289,0,0,8,8,8,13.6625,0,11.1,0.6,2.02,Graduate
single,1st phase - general,5,Nursing,daytime,Secondary education,141.0,Portuguese,38,19,Unskilled Workers,Agriculture/Fisheries,126.3,yes,no,no,yes,female,no,20,no,0,8,12,7,12.471428571428572,0,0,8,12,7,12.471428571428572,0,12.7,3.7,-1.7,Graduate
single,Tech diploma,1,Veterinary Nursing,daytime,Technological specialization,140.0,Portuguese,3,1,Admin staff,Technicians,140.0,yes,no,no,yes,female,yes,20,no,2,6,11,6,11.833333333333334,0,1,6,17,5,11.857142857142858,0,12.4,0.5,1.79,Graduate
single,1st phase - general,3,Communication Design,daytime,Secondary education,150.0,Portuguese,1,1,Admin staff,Machine Operators,131.5,yes,no,no,yes,female,no,20,no,0,6,6,6,12.5,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,Graduate
single,1st phase - general,6,Basic Education,daytime,Secondary education,140.0,Portuguese,38,38,Unskilled Workers,Industry/Construction,137.6,yes,no,no,yes,female,no,18,no,0,6,7,6,11.666666666666666,0,0,6,7,6,12.333333333333334,0,10.8,1.4,1.74,Dropout
single,1st phase - general,1,Animation/Multimedia,daytime,Secondary education,141.0,Portuguese,3,1,Admin staff,Admin staff,142.8,yes,no,no,yes,female,no,18,no,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate
divorced,Over 23 years old,1,Management (evening),evening,Secondary education,150.0,Portuguese,37,38,Unskilled Workers,Unskilled Workers,146.2,no,no,no,yes,female,no,30,no,0,5,11,3,10.333333333333334,0,0,5,10,4,12.8,0,12.4,0.5,1.79,Enrolled
single,1st phase - general,2,Veterinary Nursing,daytime,Secondary education,160.0,Portuguese,4,19,Scientific specialists,Services/Sellers,162.1,yes,no,no,yes,female,no,18,no,0,5,8,5,16.166666666666668,2,0,5,9,5,14.285714285714286,1,9.4,-0.8,-3.12,Graduate
single,Over 23 years old,1,Veterinary Nursing,daytime,Basic education 3rd cycle,133.1,Portuguese,37,37,Admin staff,Machine Operators,140.0,no,no,no,yes,female,no,35,no,0,6,11,3,12.666666666666666,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout
single,Over 23 years old,1,Social Service (evening),evening,Secondary education,133.1,Portuguese,19,37,Industry/Construction,Machine Operators,120.0,no,no,yes,no,female,no,31,no,0,6,14,2,10.5,0,0,6,6,3,12.333333333333334,0,11.1,0.6,2.02,Dropout
single,Change course,1,Tourism,daytime,Secondary education,134.0,Portuguese,37,37,Unskilled Workers,Unskilled Workers,133.3,yes,no,yes,yes,female,no,19,no,0,6,13,2,11.5,0,0,6,13,1,11.0,0,7.6,2.6,0.32,Dropout
single,1st phase - general,4,Social Service,daytime,Secondary education,130.0,Portuguese,1,19,Admin staff,Services/Sellers,124.8,yes,no,no,yes,female,no,19,no,0,6,6,6,13.0,0,0,6,8,5,13.4,0,8.9,1.4,3.51,Graduate
single,2nd phase - general,4,Nursing,daytime,Secondary education,140.0,Portuguese,19,37,Admin staff,Machine Operators,133.3,yes,no,no,yes,female,no,19,no,0,7,7,6,11.966666666666669,0,0,7,7,6,11.966666666666669,0,7.6,2.6,0.32,Graduate
single,2nd phase - general,1,Nursing,daytime,Secondary education,145.0,Portuguese,3,3,Scientific specialists,Technicians,141.8,no,no,no,yes,female,no,19,no,0,8,8,8,13.3475,0,0,8,8,8,13.3475,0,9.4,-0.8,-3.12,Graduate
single,1st phase - general,3,Veterinary Nursing,daytime,Secondary education,133.0,Portuguese,1,38,Unskilled Workers,Other,128.2,no,no,no,yes,female,no,21,no,0,5,7,5,12.0,0,0,5,7,4,12.5,0,7.6,2.6,0.32,Graduate
single,2nd phase - general,3,Basic Education,daytime,Secondary education,133.1,Portuguese,34,34,Student,Student,115.0,no,no,no,yes,female,no,18,no,0,6,10,2,10.5,0,0,6,13,0,0.0,0,7.6,2.6,0.32,Dropout
single,2nd phase - general,1,Social Service,daytime,Secondary education,132.0,Portuguese,37,37,Unskilled Workers,Unskilled Workers,123.6,yes,no,no,yes,female,no,18,no,0,6,9,4,11.5,0,0,6,10,4,10.75,0,7.6,2.6,0.32,Enrolled
